GRAND_ID     LAT_c     LON_c     CATCH_SKM
810     46.355129     -95.664443     472
811     46.355094     -91.282529     11
812     46.307917     -93.837298     28
813     46.283754     -95.586836     164
814     46.262032     -94.109244     299
815     46.254774     -91.92962     879
816     46.20957     -91.126391     117
817     46.123552     -91.932183     782
818     46.115563     -95.940189     298
819     46.097912     -91.510412     138
820     46.072952     -93.673831     1171
821     46.068962     -95.58955     17
822     46.069294     -90.225682     1537
823     46.032288     -91.075405     537
824     46.027212     -95.385331     114
825     46.017153     -97.357667     1656
826     45.99259     -90.068973     9
827     45.9813     -103.248588     1277
828     45.981691     -95.336458     409
829     45.949031     -93.321831     248
830     45.891129     -91.071875     2009
831     45.870144     -95.528125     62
832     45.853285     -98.707124     677
833     45.844261     -91.407193     315
834     45.78491     -94.772245     56
835     45.778116     -98.253125     13132
836     45.767747     -96.639471     3388
837     45.751107     -102.203155     7803
838     45.740766     -94.953502     838
839     45.69087     -92.728125     71
840     45.668984     -91.682839     221
841     45.6647     -91.547805     186
842     45.616294     -91.782153     87
843     45.589717     -91.592218     395
844     45.575431     -93.427584     40
845     45.534508     -98.594866     549
846     45.492105     -91.046074     4660
847     45.449561     -92.450185     142
848     45.443722     -98.732375     791
849     45.412256     -92.646848     16149
850     45.314936     -91.643751     518
851     45.303949     -96.449351     1884
852     45.27663     -94.076593     20
853     45.265449     -94.939583     330
854     45.23921     -96.291375     4652
855     45.224486     -91.126128     11997
856     45.218122     -93.996401     15
857     45.191099     -94.82785     76
858     45.174204     -96.091121     7211
859     45.114474     -93.025972     8
860     45.088626     -90.952615     67
861     45.02737     -95.874081     10136
862     44.991202     -94.9122     364
863     44.938059     -91.339338     14163
864     44.936762     -91.890212     4369
865     44.885236     -91.926469     4421
866     44.828699     -91.511917     14641
867     44.817096     -91.44241     2101
868     44.735438     -103.677318     550
869     44.601145     -93.527083     11
870     44.456316     -100.39797     612788
871     44.41455     -90.722883     3324
872     44.379972     -104.78125     4991
873     44.282421     -94.236458     185
874     44.276745     -93.80892     101
875     44.227123     -93.573781     323
876     44.211143     -92.477083     2186
877     44.14157     -93.714958     185
878     44.144417     -90.186503     155
879     44.11113     -94.565625     88
880     44.089199     -94.106928     6234
881     44.08269     -95.690738     470
882     44.072917     -103.490625     831
883     44.058126     -90.018577     15715
884     44.039785     -99.448646     627809
885     44.027173     -103.786348     234
886     43.974286     -103.45314     381
887     43.889784     -93.344121     16
888     43.78125     -95.28125     622
889     43.743076     -98.027712     1819
890     43.621135     -95.61181     26
891     43.614589     -93.306256     376
892     43.589786     -90.094792     71
893     43.342073     -103.435489     23564
894     43.173727     -102.739557     1024
895     42.850337     -97.483244     705931
896     42.785418     -103.285438     14
897     42.631243     -100.872917     1509
898     42.48023     -104.953299     39167
899     42.460003     -103.077233     3804
900     42.416541     -90.163471     38
901     42.289933     -104.766214     40899
902     42.167499     -104.695234     10857
903     41.992166     -103.625454     57
904     41.91949     -103.493827     26
905     41.835725     -99.210417     2458
906     41.793681     -91.572919     67
907     41.727526     -91.531121     8039
908     41.714582     -104.193569     66
909     41.695754     -94.381432     1079
910     41.416301     -98.74837     16
911     41.369935     -92.982345     32113
912     41.303717     -98.882776     96
913     41.214586     -101.67338     75885
914     41.122851     -101.139532     151
915     41.072588     -94.212037     92
916     41.05403     -94.255627     64
917     41.051024     -94.751692     69
918     41.050214     -100.780585     81
919     40.970589     -96.853979     223
920     40.958721     -100.403511     40
921     40.952518     -90.127016     45
922     40.939439     -102.635629     18
923     40.92254     -95.870643     30
924     40.831517     -92.881377     1426
925     40.785439     -103.268972     860
926     40.780749     -100.035929     2
927     40.749181     -93.776042     57
928     40.734475     -99.9766     32
929     40.677414     -99.843679     17
930     40.651343     -104.971578     18
931     40.634268     -99.853071     20
932     40.54136     -104.959093     48
933     40.527712     -104.893061     17
934     40.49086     -104.997941     124
935     40.429817     -103.363542     73
936     40.422802     -101.51979     2938
937     40.382482     -104.065625     174
938     40.378902     -100.219447     2366
939     40.360837     -100.666251     1821
940     40.358206     -90.024213     541
941     40.331344     -104.239655     344
942     40.300277     -92.625716     20
943     40.293002     -103.97858     11
944     40.277015     -104.164538     17
945     40.239479     -104.647957     421
946     40.171947     -92.65625     41
947     40.168713     -101.065857     21553
948     40.072869     -99.21467     53628
949     40.006213     -104.58123     70
950     39.954933     -104.749168     106
951     39.937743     -94.057682     39
952     39.886843     -98.028963     879
953     39.805524     -99.93575     1803
954     39.789732     -92.261162     75
955     39.753459     -92.517382     257
956     39.659702     -99.127083     3616
957     39.646658     -104.8599     989
958     39.621971     -102.174556     4546
959     39.617724     -104.671143     12
960     39.552797     -92.643929     368
961     39.526146     -91.648475     5709
962     39.473081     -98.318864     13156
963     39.40559     -99.424609     3019
964     39.398007     -94.554967     529
965     39.260417     -96.59375     24711
966     39.168874     -94.773958     20
967     39.111675     -95.432391     2930
968     39.078243     -96.899609     64288
969     39.014258     -94.335427     87
970     38.992807     -94.310417     77
971     38.974701     -104.961993     17
972     38.963636     -98.49375     5004
973     38.935859     -94.248325     35
974     38.92201     -94.465654     126
975     38.91875     -95.331348     940
976     38.785402     -99.72388     13717
977     38.765553     -94.327364     40
978     38.676363     -96.553129     21
979     38.657411     -94.902775     375
980     38.653448     -95.557488     839
981     38.609095     -97.966322     20007
982     38.51407     -95.715718     873
983     38.370716     -97.08315     529
984     38.339873     -94.652065     155
985     38.322917     -102.660417     625
986     38.306313     -93.918942     365
987     38.272917     -104.727382     11917
988     38.273419     -102.635157     666
989     38.264873     -93.40625     29920
990     38.26052     -103.702183     35
