ID  lat_MERIT lon_MERIT area_MERIT
4214285 56.192  -103.158  64630.6
4214287 57.092  -103.708  10659.0
4214290 56.242  -106.558  3652.3
4214295 55.708  -109.392  2335.1
4214297 55.408  -108.042  4754.5
4214298 54.925  -107.742  2815.1
4214300 54.825  -107.808  44607.8
4214301 54.292  -108.592  19744.2
4214305 54.475  -111.192  4883.8
4214310 54.858  -95.125 8653.8
4214320 58.025  -94.192 1883.8
4214330 54.008  -94.692 14027.3
4214350 55.025  -93.842 27555.1
4214351 55.858  -92.092 66115.1
4214390 53.492  -91.508 35621.6
4214400 51.175  -91.592 5382.5
4214410 49.625  -90.575 1095.7
4214420 52.575  -90.192 5833.7
4214430 52.292  -88.758 5092.1
4214440 55.375  -88.325 90315.3
4214450 54.525  -87.225 49861.5
4214470 53.708  -87.942 7876.9
4214475 54.292  -85.658 4808.6
4214480 52.092  -87.075 24233.9
4214500 49.775  -84.542 2028.1
4214505 49.758  -85.225 1885.0
4214507 50.875  -88.942 10436.7
4214510 49.742  -84.108 4311.1
4214515 49.892  -81.575 21943.4
4214520 51.325  -83.842 117646.0
4214530 49.608  -83.258 9972.2
4214531 50.575  -82.108 24174.0
4214550 50.825  -81.292 61709.6
4214551 50.742  -81.458 61631.1
4214560 51.075  -80.758 6597.3
4214565 51.158  -80.858 3600.5
4214610 48.608  -78.108 3652.2
4214620 48.358  -77.275 1905.1
4214621 49.758  -77.608 22350.5
4214650 50.125  -77.425 58285.2
4214655 49.858  -77.192 32312.4
4214670 50.758  -76.392 9928.4
4214680 51.458  -76.858 39690.8
4214690 51.542  -78.092 6149.1
4214700 52.242  -78.075 45058.4
4214701 52.175  -74.592 21469.1
4214750 53.625  -74.542 38476.4
4214760 53.175  -74.475 12806.4
4214770 53.742  -78.575 96662.9
4214800 55.292  -77.592 39515.6
4214801 55.225  -76.992 32728.5
4214810 55.008  -77.075 4682.7
4214820 55.525  -74.342 10371.6
4214830 54.858  -73.992 20131.2
4214900 57.875  -67.592 29794.6
4214905 56.792  -64.908 24245.1
4214910 58.508  -77.958 10438.6
4214920 57.908  -66.375 3859.4
4214930 59.992  -71.908 26721.2
4214940 58.642  -70.425 40082.5
4214945 58.042  -73.258 3173.5
4214950 58.158  -65.842 34974.1
4215011 49.458  -120.525  1774.4
4215040 49.208  -119.992  1055.8
4215050 49.375  -120.142  5659.7
4215051 49.442  -120.525  1800.7
4215100 48.942  -119.425  8172.6
4215101 49.125  -119.575  7523.6
4215102 49.342  -119.575  6777.2
4215103 49.492  -119.608  6086.4
4215125 49.042  -118.442  2044.4
4215180 48.992  -118.208  10017.2
4215181 49.225  -118.925  2195.6
4215185 49.175  -118.975  1901.0
4215200 49.175  -117.708  87283.7
4215210 49.008  -117.625  154978.6
4215220 48.992  -117.358  65484.6
4215230 49.042  -117.292  1244.3
4215260 49.458  -117.558  3314.2
4215320 48.908  -116.408  33872.8
4215340 49.008  -116.175  1545.8
4215400 50.775  -117.675  1015.3
4215425 50.292  -116.942  2135.5
4215426 50.225  -116.958  4008.1
4215430 50.258  -116.975  1564.3
4215460 49.608  -116.175  1476.0
4215660 51.492  -117.192  9717.7
4215670 51.292  -116.942  1840.0
4215700 49.925  -115.742  7127.8
4215705 49.425  -115.425  13625.5
4215706 49.625  -115.642  11395.8
4215710 49.508  -115.075  3169.7
4215900 49.008  -114.475  1127.3
4220200 48.992  -107.308  5278.0
4220201 49.408  -108.008  2979.2
4220300 48.992  -105.708  1066.4
4220310 48.992  -105.408  1373.5
4220400 49.008  -109.425  2548.9
4220401 49.158  -109.475  2176.4
4220402 49.292  -109.525  1872.4
4220420 49.008  -109.708  2148.5
4220500 48.992  -110.475  6797.6
4220501 49.142  -112.075  2737.6
4220502 49.008  -112.542  1043.3
4231100 45.142  -67.325 3519.6
4231101 45.575  -67.425 1066.7
4231200 47.258  -68.592 14669.1
4231250 47.208  -68.958 1348.9
4231600 45.975  -67.242 38715.8
4231601 46.475  -67.592 34122.8
4231602 47.042  -67.742 21864.3
4231610 47.558  -68.642 2688.8
4231620 46.792  -67.675 4302.6
4231621 47.175  -67.208 2273.1
4231630 45.958  -66.825 39907.4
4231650 46.125  -66.608 1491.7
4232010 48.008  -89.625 1603.8
4232600 48.908  -88.375 2693.3
4232700 48.775  -86.292 3758.6
4232750 48.658  -85.742 4350.1
4232800 47.908  -84.708 3962.1
4232890 47.208  -84.625 3041.3
4232900 46.858  -83.975 1163.8
4234010 46.508  -84.358 207891.0
4234100 46.225  -82.442 1304.0
4234300 44.858  -79.542 5710.5
4234400 46.025  -80.608 12200.3
4234600 44.708  -79.275 1430.3
4234650 44.258  -79.825 1292.5
4234700 44.458  -81.325 3798.6
4234701 44.125  -81.108 2173.2
4235100 43.142  -80.275 5192.4
4235101 43.358  -80.308 3514.7
4235191 42.642  -82.008 1148.0
4235300 42.542  -81.975 4470.5
4235301 42.958  -81.325 3103.1
4236010 43.158  -79.042 683184.2
4236600 44.375  -77.775 9128.2
4236700 44.258  -77.408 2601.2
4243050 46.375  -78.725 49941.2
4243070 45.508  -76.558 2676.3
4243080 47.092  -75.742 7010.8
4243100 45.475  -76.242 91567.8
4243101 45.575  -74.392 144758.3
4243140 45.825  -75.075 1228.1
4243141 45.792  -75.092 1258.4
4243150 45.008  -74.792 771848.4
4243151 45.408  -73.625 934022.0
4243210 46.008  -73.425 1304.0
4243215 45.742  -74.692 5501.3
4243230 45.408  -73.875 148650.5
4243240 45.408  -73.258 22078.6
4243270 45.858  -72.458 9608.3
4243300 46.608  -72.675 40946.2
4243301 48.342  -74.058 8672.4
4243310 47.775  -72.725 1560.2
4243315 46.375  -71.625 1418.7
4243330 46.858  -71.875 1593.7
4243360 46.575  -71.208 5774.0
4243400 48.575  -71.642 72534.1
4243410 48.758  -71.842 27372.4
4243510 48.658  -69.175 2440.1
4243550 48.408  -68.558 1600.9
4243580 49.558  -68.725 17760.8
4243600 49.158  -68.408 18976.8
4243605 49.342  -68.358 45921.5
4243610 49.208  -68.342 46066.0
4243800 50.358  -66.175 18933.5
4243910 50.692  -64.575 7169.4
4243920 50.375  -64.425 7559.7
4244400 53.225  -66.208 8327.0
4244450 54.625  -60.975 9122.4
4244460 54.108  -61.442 4664.3
4244500 53.258  -60.792 91230.9
4244501 53.542  -63.992 68663.6
4244550 52.642  -56.875 2278.8
4244610 52.225  -61.325 4462.7
4244630 51.142  -61.608 11461.1
4244635 50.425  -61.708 15400.0
4244640 50.192  -61.592 15756.0
4244650 50.392  -59.992 2930.9
4244655 51.842  -60.125 12056.3
4244660 50.875  -59.708 18931.5
4244730 49.242  -57.358 2118.3
4244760 48.942  -55.675 9501.0
4244770 49.008  -54.858 4430.0
4244780 47.758  -55.442 1176.3
4244820 48.842  -64.625 1015.3
4244830 48.158  -66.358 1144.1
4244840 47.825  -66.875 2092.8
4244850 47.658  -67.492 3163.8
4244870 46.942  -65.908 1323.8
4244880 46.725  -65.825 5098.1
4244960 45.175  -61.975 1342.8
4244985 44.458  -64.608 1223.8
4281800 20.625  -76.925 2743.0
4351110 28.675  -106.075  1077.1
4351130 27.992  -105.758  9509.8
4351150 27.142  -104.908  7412.5
4351200 29.558  -104.442  67371.4
4351410 27.842  -101.125  12677.4
4351420 27.425  -100.975  22065.8
4351710 25.192  -99.825 1709.7
4351900 25.942  -97.558 490237.7
4352100 32.725  -114.725  618173.1
4353300 28.925  -109.625  58711.0
4355300 25.958  -109.042  34120.1
4355310 27.025  -108.425  6352.5
4355340 25.892  -107.975  8145.9
4355350 26.158  -107.692  5093.4
4355400 24.925  -107.375  11395.7
4355410 25.325  -107.525  1040.2
4355450 24.925  -106.975  2297.6
4355500 24.492  -106.958  8999.5
4355700 23.942  -106.592  6200.0
4355950 22.992  -105.842  4718.8
4356050 22.492  -105.358  5134.1
4356080 21.975  -105.158  25576.1
4356100 21.825  -105.125  128331.9
4356110 22.592  -104.058  6545.1
4356200 20.908  -105.108  9950.4
4356280 18.958  -103.942  9702.0
4356300 18.808  -103.625  6856.2
4356510 18.158  -100.892  1378.1
4356600 16.925  -99.625 7095.0
4356650 16.708  -98.275 2521.7
4356700 16.258  -97.592 17180.3
4356800 16.425  -95.342 9618.0
4357110 29.742  -107.075  4251.2
4357510 26.092  -105.575  4949.4
4357520 25.242  -105.458  6807.8
4358110 24.092  -99.175 3373.7
4358120 23.942  -98.958 1352.5
4358300 21.975  -98.558 64309.2
4358510 21.175  -98.275 1269.9
4358520 21.042  -98.158 1499.4
4358550 20.925  -97.658 4316.9
4358600 20.558  -97.458 1600.8
4358700 20.342  -97.275 6994.1
4358800 20.075  -97.025 1495.2
4359050 19.358  -96.375 2134.7
4359220 18.158  -96.092 20682.3
4359320 17.875  -95.142 5719.6
4359500 17.442  -94.875 8981.4
4361100 18.192  -91.058 11614.9
4362110 16.708  -93.558 2537.2
4362120 16.958  -93.792 1683.0
4362201 18.025  -93.192 37232.0
4362600 17.442  -91.492 48597.2
4363500 14.692  -92.142 1178.1
4382050 19.108  -71.675 1026.2
4382100 19.758  -71.558 6717.8
4382200 18.675  -71.058 1676.4
4382700 19.158  -69.825 5141.6
4462100 15.358  -90.658 5625.6
4462300 16.075  -90.425 10353.0
4462500 16.525  -90.475 12258.4
4462700 17.258  -90.742 7870.7
4466800 15.508  -88.775 14773.9
4568150 14.742  -87.642 2612.5
4568200 14.658  -87.325 1549.1
4568710 14.592  -86.292 2177.0
4664200 14.075  -89.125 7349.7
4664800 13.442  -88.692 17761.1
4665100 13.858  -90.092 2055.8
4692700 13.275  -88.408 2248.3
4692750 13.308  -88.275 1905.3
4769200 13.492  -85.958 5507.0
4769250 13.542  -85.825 7019.7
4771050 12.942  -86.842 1035.9
4772150 13.092  -85.525 1663.2
4772210 12.792  -85.108 6569.0
4772250 12.892  -84.908 7303.6
4772300 13.058  -84.725 15161.9
4772610 12.075  -84.542 1632.2
4773100 12.775  -86.225 1198.9
4773800 11.008  -84.425 31790.9
4873250 10.558  -84.492 2200.0
4873280 10.675  -84.225 3037.9
4874200 9.908 -84.475 1747.0
4874210 9.925 -84.375 1641.8
4874730 8.958 -83.475 4771.4
4874750 9.092 -83.275 2441.7
4874770 8.992 -83.192 1131.0
4875140 9.858 -83.642 1270.9
4875160 10.025  -83.608 1685.5
4876500 9.542 -82.892 2119.2
4876800 9.508 -82.608 2733.5
4977060 8.408 -82.342 1334.9
4977150 8.075 -81.625 1165.6
4977310 8.208 -80.958 1372.0
4977350 7.875 -80.542 1013.8
4977710 9.208 -78.925 4128.1
4977800 8.408 -77.808 2958.9
4977810 8.058 -77.592 2199.1
4997050 9.275 -82.525 1685.0
5101020 -12.658 143.042 1303.7
5101070 -15.292 144.842 2301.6
5101071 -14.908 144.208 11001.9
5101100 -16.808 145.608 1931.5
5101101 -16.825 145.642 1970.6
5101130 -17.992 145.942 1368.2
5101160 -18.492 145.925 7541.8
5101161 -18.642 146.142 8649.7
5101162 -18.642 146.142 8649.7
5101163 -18.492 145.942 7551.4
5101190 -19.758 146.992 1164.1
5101200 -19.758 147.242 129925.8
5101201 -19.642 147.392 129958.2
5101202 -19.792 147.242 129763.8
5101203 -20.142 147.558 1029.4
5101205 -20.925 148.325 1095.2
5101208 -22.508 147.092 2471.1
5101250 -21.142 149.075 1442.3
5101251 -21.142 149.042 1394.5
5101253 -21.175 148.825 1181.9
5101300 -23.142 150.375 136314.1
5101301 -23.092 150.108 135708.8
5101303 -24.342 149.575 2471.8
5101305 -25.742 149.325 6053.0
5101308 -24.842 148.692 2968.5
5101320 -23.992 151.108 1323.3
5101360 -26.425 152.042 1412.0
5101365 -25.942 151.025 1287.9
5101380 -26.325 152.708 2089.5
5101381 -25.975 152.508 4714.2
5101390 -25.758 152.525 6866.3
5101450 -28.075 152.925 1263.2
5101470 -25.142 151.975 32079.6
5101500 -27.442 152.675 10217.3
5101502 -27.458 152.592 10035.1
5101503 -27.458 152.592 10035.1
5104220 -26.708 150.175 2975.8
5104223 -26.842 149.475 1474.5
5104230 -25.792 146.592 7219.9
5104240 -26.792 145.342 1832.2
5104245 -28.692 144.792 22649.1
5109110 -18.625 139.208 12841.9
5109150 -20.708 144.525 1913.7
5109151 -18.158 140.858 97558.3
5109161 -17.858 141.125 47887.1
5109170 -18.175 142.858 11433.4
5109200 -15.958 142.375 45505.3
5109201 -15.942 142.375 45506.8
5109210 -18.258 139.875 23473.4
5109220 -16.542 142.042 6747.9
5109230 -11.142 142.358 2408.3
5109240 -13.425 142.925 2915.0
5109251 -12.458 142.642 3185.2
5110010 -19.925 138.108 3385.1
5110030 -23.208 144.075 2698.1
5135100 -0.008  101.208 3813.4
5141100 -7.475  112.208 8714.5
5141200 -7.108  111.825 11666.1
5141201 -7.592  110.842 3311.4
5148800 -4.308  119.992 2823.5
5202030 -28.858 153.058 1865.4
5202040 -29.975 152.725 1653.1
5202043 -28.892 152.558 4553.2
5202044 -29.508 152.675 16960.6
5202049 -29.725 152.808 1812.4
5202070 -31.008 152.708 10131.7
5202075 -31.442 152.458 1577.6
5202080 -31.925 152.308 6631.7
5202101 -32.725 151.558 17859.4
5202102 -32.658 151.408 17735.0
5202103 -32.558 151.175 16396.3
5202105 -32.342 150.108 3387.2
5202120 -33.125 150.275 1023.7
5202135 -33.758 150.675 11238.0
5202150 -35.342 149.742 1394.4
5202151 -34.825 150.375 5675.6
5202152 -34.825 150.375 5675.6
5202225 -36.908 149.042 1135.3
5204018 -36.325 148.058 1253.4
5204100 -34.925 148.158 1065.0
5204101 -34.475 144.308 38368.4
5204102 -34.758 146.542 35085.7
5204103 -35.075 148.108 21338.3
5204104 -35.008 148.575 13113.0
5204105 -36.158 149.092 1919.8
5204106 -34.658 143.492 123484.5
5204107 -35.542 149.108 5159.6
5204120 -34.108 149.592 1650.5
5204121 -33.958 149.325 2637.2
5204170 -30.675 150.775 2537.4
5204180 -30.175 151.058 4044.6
5204181 -29.425 149.842 12478.9
5204210 -32.675 148.942 1638.4
5204250 -30.508 145.108 463604.5
5204251 -33.742 142.275 573354.3
5204252 -32.458 142.392 564912.3
5204253 -32.975 142.058 5914.9
5204255 -30.092 145.925 390994.0
5204268 -34.175 141.592 859457.2
5204300 -33.875 144.875 56545.4
5204301 -33.408 147.992 18985.7
5204302 -33.975 148.942 8218.5
5204303 -34.392 149.092 2253.2
5204400 -31.125 147.575 26877.8
5204401 -32.625 149.075 13823.7
5204402 -33.125 149.425 4545.0
5204450 -29.942 146.858 209048.2
5204451 -30.008 148.058 115507.9
5204452 -29.475 148.692 63809.1
5204460 -29.025 147.308 83881.0
5222100 5.525 100.558 3939.5
5222150 5.808 100.625 1761.4
5222500 4.825 100.975 8276.8
5222600 4.325 101.075 1773.9
5223100 5.775 102.158 12262.7
5223600 4.192 102.142 7308.5
5224200 4.042 101.975 1783.6
5224500 3.458 102.425 19037.0
5225500 5.175 103.042 3658.4
5225600 4.825 103.208 1576.3
5226300 3.808 101.358 1127.8
5226500 3.408 101.442 1455.5
5226800 2.842 101.675 1275.1
5227800 2.542 102.758 3278.0
5229500 1.792 103.725 1123.1
5230200 1.042 111.808 1335.4
5230300 2.025 112.942 31407.0
5230400 2.158 113.075 18665.0
5230500 2.692 113.775 15675.9
5230600 3.975 114.658 3209.2
5231200 5.125 115.908 8023.5
5231500 5.725 116.858 2063.3
5231550 6.192 117.242 2155.1
5231600 5.292 117.325 6288.6
5231700 5.308 117.592 10819.9
5302110 -37.675 147.875 2669.0
5302229 -37.658 148.358 13560.7
5302240 -37.608 147.342 3465.6
5302242 -37.758 147.375 3918.5
5302245 -37.492 147.158 1975.2
5302251 -38.042 146.992 3539.7
5302255 -37.975 147.075 1443.7
5302261 -38.142 146.925 4336.6
5302270 -38.575 145.992 1062.3
5302300 -37.742 144.842 1330.8
5302320 -38.092 144.275 1114.2
5302325 -38.142 144.175 7243.4
5302365 -38.325 142.625 8435.2
5302400 -37.925 141.275 11554.6
5304019 -36.942 147.608 1533.7
5304060 -36.858 144.525 2067.9
5304061 -36.858 144.525 2067.9
5304063 -36.842 144.525 2075.1
5304065 -36.625 144.558 2773.1
5304070 -37.108 144.058 1083.1
5304080 -36.442 143.308 2666.0
5304140 -34.842 143.342 115791.0
5402101 -37.175 139.792 1078.5
5402102 -37.442 140.058 3609.5
5402103 -37.175 139.792 1078.5
5402390 -37.058 140.808 1171.2
5404270 -34.175 140.275 872387.5
5405090 -31.942 138.108 6072.7
5410100 -27.692 140.842 223959.7
5550500 -4.225  142.825 39498.1
5553100 -6.992  145.058 25858.0
5553500 -7.808  146.108 2406.0
5606020 -34.342 118.658 4726.2
5606030 -34.892 117.992 2670.9
5606040 -34.892 117.075 1827.7
5606042 -34.842 116.842 4555.3
5606050 -34.508 115.908 4040.6
5606100 -34.075 115.625 20355.7
5606130 -32.775 116.092 6750.4
5606140 -32.992 116.425 1421.0
5607080 -22.725 118.975 1382.5
5607100 -27.858 114.542 74759.9
5607200 -24.825 113.775 73539.2
5607400 -22.542 115.492 71617.4
5607410 -21.608 115.908 7317.5
5607450 -21.342 116.158 47565.6
5607451 -23.408 119.792 2853.9
5607500 -20.308 119.242 54684.7
5608020 -18.008 126.308 5112.5
5608023 -17.675 126.025 17141.4
5608024 -18.208 125.575 45513.8
5608025 -17.708 123.575 94045.7
5608060 -14.808 126.492 1332.8
5608090 -16.142 128.742 45185.3
5608095 -17.375 128.858 19389.9
5608096 -15.558 128.675 50800.1
5608100 -16.392 125.058 4012.2
5608200 -14.792 126.208 1644.2
5608300 -14.792 126.792 1280.8
5608400 -16.308 127.192 4103.1
5608500 -14.658 126.992 13778.2
5654140 17.625  120.725 2544.9
5654190 17.125  121.908 3093.2
5654300 16.608  121.675 4250.4
5654340 16.442  121.108 1670.3
5654400 15.892  120.592 2140.6
5654500 15.175  120.775 6449.0
5657500 10.942  122.675 1456.4
5660310 6.742 124.792 1199.6
5708100 -15.408 129.058 4729.8
5708110 -15.558 130.958 164447.9
5708120 -14.875 130.242 4919.9
5708125 -15.758 130.025 2548.9
5708126 -15.908 129.758 8188.6
5708130 -15.092 132.408 8341.4
5708145 -13.825 130.725 48248.1
5708148 -13.892 130.792 47543.5
5708160 -12.908 131.242 4346.8
5708185 -12.908 131.642 5754.6
5708220 -12.725 133.342 2421.4
5709100 -14.692 134.408 42996.1
5709110 -16.458 136.075 9814.5
5709111 -16.775 135.758 4380.0
5709112 -16.058 136.325 14493.5
5803180 -41.575 147.208 3291.7
5803600 -43.058 146.775 1969.6
5803601 -43.025 146.858 2577.7
5864110 -38.008 176.992 1570.6
5864120 -38.458 176.692 1164.1
5864121 -39.808 175.808 2702.5
5864150 -37.858 177.642 1378.8
5864500 -39.725 176.925 2442.7
5865300 -37.658 175.142 11408.2
5865301 -38.658 176.092 3473.4
5865500 -38.692 176.058 3436.3
5865550 -38.858 175.242 1085.5
5865600 -39.775 175.142 6521.8
5867500 -42.792 172.542 1054.2
5868050 -45.192 169.325 12102.8
5868100 -46.242 169.742 20534.8
5868300 -46.092 168.958 3544.6
5869400 -45.558 167.592 4473.0
5869401 -45.475 167.692 3113.7
5870110 -41.442 173.958 3505.0
5870111 -41.442 173.958 3505.0
5870600 -41.842 171.692 6305.6
6111100 42.092  -8.375  15377.0
6112080 41.192  -8.175  3173.4
6112090 41.158  -7.675  90597.0
6112100 41.142  -7.108  80924.8
6113050 39.458  -8.375  66930.4
6113100 39.642  -7.675  58706.4
6113110 39.492  -7.942  60815.8
6114300 40.208  -8.425  4906.9
6115500 38.075  -8.408  2950.5
6116200 37.825  -7.642  61371.5
6118800 50.092  1.825 5658.1
6119010 43.508  -0.858  2573.6
6119030 43.192  -0.608  1091.1
6119200 44.542  -0.875  1636.4
6121240 49.625  5.158 1986.7
6122100 49.308  1.242 64766.9
6122110 49.308  4.775 2271.7
6122120 48.742  4.625 2103.4
6122141 49.558  2.992 4299.7
6122190 47.825  3.792 1116.8
6122240 48.342  2.792 3909.6
6122300 48.842  2.275 43748.8
6123100 47.392  -0.825  109953.8
6123250 47.008  1.142 1729.1
6123300 47.575  1.325 38345.9
6123350 47.292  1.542 2280.9
6123370 46.258  2.575 1639.1
6123400 47.042  0.542 19813.6
6123450 46.375  1.675 1232.1
6123500 47.692  2.592 35816.5
6123710 46.525  4.042 2270.0
6124500 45.058  1.158 3175.6
6124501 44.908  0.958 3649.2
6125100 44.408  0.225 50159.4
6128100 43.208  2.358 1827.7
6128300 43.392  3.158 1324.7
6128700 43.908  7.192 1830.7
6128701 43.908  7.192 1830.7
6136100 49.092  6.192 1267.3
6136200 48.158  6.458 1215.6
6136500 49.042  7.125 1710.9
6139100 43.892  4.692 93397.6
6139280 44.475  6.275 3574.1
6139281 44.558  6.492 2171.5
6139284 44.075  6.008 6753.4
6139300 44.308  4.558 2260.6
6139390 45.725  4.825 49989.4
6139391 45.858  5.392 15322.4
6139400 45.575  4.792 50886.6
6139500 45.892  5.242 3634.0
6139501 46.392  5.658 1160.4
6139681 47.408  6.175 1272.2
6139682 47.292  5.542 2066.7
6139770 46.925  5.358 7300.6
6139790 47.042  5.808 1303.6
6139850 45.908  5.908 1344.3
6139930 47.742  6.075 1025.7
6139960 46.158  6.275 1642.6
6140250 49.958  14.092  8266.8
6140300 49.308  14.142  2856.5
6140400 50.792  14.225  50939.9
6140401 50.658  14.042  49444.7
6140450 49.742  15.092  1502.2
6140480 50.242  14.775  2153.9
6142100 49.775  16.958  1499.8
6142110 48.792  16.858  12304.0
6142120 48.942  17.308  9134.0
6142150 48.608  16.942  24057.9
6142200 48.142  17.108  131203.7
6142300 49.525  17.758  1265.6
6142500 48.042  18.208  3101.0
6142520 48.525  18.175  2079.7
6142600 48.042  18.808  4820.3
6142620 48.158  17.892  10721.9
6142650 48.725  19.142  1826.8
6142660 48.408  18.642  3870.9
6142680 49.075  19.608  1099.1
6144100 48.308  20.308  1777.8
6144200 48.392  21.742  12095.7
6144300 48.608  21.342  4252.9
6144350 48.725  21.342  1303.6
6144400 49.058  21.508  994.5
6157100 49.925  18.325  4659.9
6158100 49.292  20.725  1267.7
6210100 43.242  -2.908  1004.1
6211100 42.342  -7.858  12914.4
6211500 42.442  -7.708  7955.0
6212400 41.492  -5.475  41990.3
6212410 41.492  -5.475  41990.3
6212420 41.575  -6.192  63294.8
6212500 42.375  -5.558  3973.8
6212510 41.892  -5.742  14356.9
6212700 42.075  -4.075  2413.6
6213600 39.725  -6.892  51593.3
6213700 39.958  -4.825  33527.5
6213750 40.092  -3.608  11518.1
6213800 40.692  -2.575  3282.3
6216500 38.892  -6.975  48746.0
6216700 38.892  -4.008  2368.3
6216800 39.642  -3.092  883.5
6217100 37.508  -5.975  47191.3
6217110 37.592  -5.825  44985.4
6217120 37.408  -6.008  49427.1
6217130 37.875  -3.208  7018.3
6220200 50.625  3.375 5027.7
6220201 50.608  3.392 5014.6
6220300 50.992  4.825 2140.3
6220301 51.008  4.992 1969.7
6221100 50.725  5.692 20445.5
6221101 50.542  5.325 16519.7
6221102 50.092  4.808 10166.8
6221120 50.308  4.142 1192.5
6221500 50.425  5.525 1597.3
6221501 50.592  5.592 2905.8
6221550 50.208  4.958 1313.9
6221620 49.858  4.908 1238.9
6221630 50.458  4.825 2814.5
6221680 50.475  5.642 1067.1
6226300 42.175  -1.692  24998.7
6226400 41.675  -0.908  40178.4
6226600 41.442  0.408 12930.3
6226650 41.542  0.342 9600.8
6226800 40.825  0.525 84074.4
6227500 39.142  -0.658  17084.8
6227800 41.475  1.942 4577.0
6227810 41.358  2.042 4902.5
6227850 41.442  2.208 1030.4
6227900 41.975  2.325 1407.5
6229500 58.358  12.375  48053.8
6232100 68.392  18.842  1262.6
6232101 68.392  18.842  1262.6
6233100 57.242  12.308  2194.9
6233170 56.492  13.508  5368.8
6233201 60.575  17.442  28778.8
6233205 61.308  13.008  1084.3
6233221 61.208  17.075  19831.2
6233250 56.108  14.125  3700.8
6233301 58.508  16.142  13297.7
6233350 57.008  16.158  1329.3
6233360 57.142  16.442  4555.5
6233400 63.475  15.408  2347.1
6233401 62.525  17.392  25604.3
6233410 59.325  18.092  22536.6
6233440 58.858  16.692  2428.5
6233470 64.075  14.092  1113.2
6233501 63.825  20.258  26987.2
6233502 63.875  20.042  26847.3
6233510 64.242  19.658  11827.8
6233520 65.742  15.392  1077.8
6233551 62.358  16.958  12087.8
6233650 63.175  17.275  30717.2
6233680 65.542  17.475  6126.5
6233690 64.742  20.858  11354.5
6233700 63.442  18.292  1409.7
6233710 65.525  21.208  10763.7
6233720 63.708  19.592  2503.5
6233750 65.808  21.675  24511.4
6233780 66.008  21.975  3872.7
6233800 66.158  21.808  981.7
6233850 66.175  22.825  17085.8
6233900 67.225  23.575  14384.1
6233901 67.225  23.542  14382.9
6233910 65.992  24.042  39428.8
6233911 67.225  23.342  16676.2
6242100 48.308  14.292  79332.7
6242250 48.042  14.425  5929.7
6242400 48.408  15.592  95864.1
6242401 48.375  15.458  95786.1
6242500 48.258  16.375  101560.5
6242501 48.342  16.325  101364.0
6242600 47.808  13.775  1262.6
6243030 47.275  11.392  5785.1
6243850 48.442  13.442  24351.7
6246600 46.708  15.642  9541.6
6246601 46.742  15.575  9431.6
6246610 47.275  15.325  6531.6
6246611 47.158  15.325  6818.3
6246612 47.408  15.275  6197.2
6261150 38.875  21.492  3759.6
6261200 39.175  21.375  1391.0
6261300 40.075  21.792  4932.8
6261400 39.558  20.358  1456.7
6264100 41.292  24.475  4922.2
6321100 51.675  6.158 1403.7
6321200 51.092  6.108 2157.4
6335020 51.758  6.392 158940.6
6335030 51.408  7.175 4116.7
6335031 51.442  7.575 2031.5
6335045 50.792  7.158 2813.8
6335046 50.775  7.442 1466.7
6335050 51.225  6.758 147566.7
6335060 50.942  6.975 144113.1
6335070 50.442  7.392 139403.4
6335081 51.658  8.092 2053.2
6335082 51.742  8.625 1053.4
6335083 51.742  7.192 4243.2
6335100 50.092  7.758 103396.0
6335115 49.908  7.908 4011.0
6335116 49.792  7.725 2828.0
6335150 50.008  8.275 98167.4
6335160 50.275  8.792 1069.5
6335170 49.325  8.458 53363.3
6335180 49.642  8.375 68766.2
6335200 49.042  8.308 50327.3
6335240 49.725  9.225 21477.8
6335290 49.258  9.275 1952.6
6335301 50.025  10.225  12685.2
6335302 50.008  9.608 17851.3
6335303 49.925  10.758  11981.5
6335304 50.108  8.675 24748.6
6335350 50.542  8.358 3569.3
6335351 50.792  8.758 1677.6
6335400 47.558  7.792 34364.8
6335500 49.792  9.925 14109.4
6335520 49.625  9.658 1591.8
6335521 49.492  9.775 1023.2
6335530 49.825  10.942  7008.6
6335600 49.425  9.008 12650.4
6335601 49.075  9.158 7998.5
6335602 48.708  9.425 3968.8
6335660 48.892  8.725 1478.1
6335681 49.275  9.225 1818.7
6335800 49.958  10.858  4240.5
6336050 50.142  7.175 27132.9
6336500 49.742  6.625 23808.1
6336800 49.475  6.375 11472.2
6336900 49.408  6.642 6970.3
6336910 49.342  6.592 1330.9
6337050 52.825  8.475 1345.9
6337100 52.175  8.858 17579.0
6337200 52.958  9.125 37204.8
6337250 52.792  9.375 14226.7
6337400 51.425  9.642 12409.6
6337500 51.858  9.942 2903.7
6337501 52.692  9.692 6556.2
6337502 52.625  10.075  5004.2
6337504 51.158  8.908 1206.1
6337505 51.158  9.075 1449.0
6337506 51.192  9.492 2970.3
6337507 51.225  9.475 6351.0
6337508 51.008  9.725 2513.8
6337509 52.392  9.675 5280.2
6337510 52.692  9.592 6536.2
6337511 51.275  9.975 5140.1
6337512 51.125  10.192  4289.0
6337513 51.408  9.708 5468.5
6337514 51.975  9.508 15887.1
6337515 52.858  9.208 22069.4
6337516 51.642  9.442 14752.5
6337517 52.608  9.125 19869.8
6337518 52.258  8.925 19105.9
6337519 51.625  9.525 12964.7
6337550 52.608  8.892 1029.5
