  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            2761         2.0630        16.0610         2.0583        16.0583     82585.3438       122.1055       342.6000
            2762         2.1500        16.0810         2.1583        16.0750     82517.7812       345.3068       343.9000
            2763         2.3750        16.1310         2.3750        16.1250     81737.2500       314.8781       347.1000
            2764         2.8780        16.2420         2.8750        16.2417     74956.1953       374.6252       360.3000
            2765        -4.0270        22.1920        -4.0250        22.1917    124689.6172       411.3665       378.5000
            2766        -4.9710        23.4880        -4.9750        23.4917     80049.9688       228.7363       411.3000
            2767        -6.4470        23.9100        -6.4417        23.9083     41626.0352       175.4203       547.2000
            2768        -5.0060        23.7630        -5.0083        23.7583     77647.7109       231.0588       416.6000
            2769        -5.3750        23.8960        -5.3750        23.8917     75214.9766       132.4449       431.0000
            2770        -3.9760        21.1430        -3.9750        21.1417    145209.7500       276.4166       364.2000
            2771        -3.9960        22.2660        -3.9917        22.2583    124576.6562       373.0078       378.5000
            2772        -4.2410        23.0800        -4.2417        23.0750     99646.8516       186.5269       397.0000
            2773        -4.1500        23.1000        -4.1417        23.0917     17702.2148        11.2500       403.6000
            2774        -4.9740        23.5010        -4.9750        23.5083     80014.2734       229.4340       411.3000
            2775        -3.9820        22.0790        -3.9750        22.0750    125248.2500       188.5316       377.3000
            2776        -4.1120        20.8030        -4.1083        20.8083    146507.0156       228.9301       358.6000
            2777        -3.9730        21.9670        -3.9750        21.9583    125761.4453       299.9615       375.0000
            2778        -4.1690        20.6270        -4.1750        20.6250    147619.9375       203.0661       355.6000
            2779        -3.9710        21.8430        -3.9583        21.8250    126264.3750       355.4530       373.5000
            2780        -4.2390        23.0710        -4.2417        23.0750     99646.8516       186.5269       397.0000
            2781        -4.1230        23.0460        -4.1250        23.0417     17792.8418        25.2000       403.5000
            2782        -4.2720        20.4720        -4.2750        20.4750    148411.8906       410.3563       351.0000
            2783        -6.3960        23.8910        -6.3917        23.8917     42301.3516       204.9331       540.9000
            2784        -4.1570        22.9490        -4.1583        22.9417    118333.8750       353.4169       393.7000
            2785        -4.0610        21.5320        -4.0583        21.5250    127063.9297       337.5941       371.0000
            2786        -3.9960        21.2640        -3.9917        21.2583    144720.3281       534.6382       367.4000
            2787        -4.0530        22.5790        -4.0583        22.5750    120121.5078       548.6860       387.4000
            2788        -3.9670        21.1230        -3.9750        21.1250    145223.4062       557.2889       364.1000
            2789        47.5770         5.7740        47.5417         5.7417      4340.9302        46.0328       195.0000
            2790        47.8400        -0.1640        47.8583        -0.1917      6174.7944         5.8500        26.5000
            2791         6.4030        -7.2850         6.3917        -7.2583      8009.4766      1135.1110       194.3000
            2792         7.3560        -7.0720         7.3583        -7.0750     33420.2383        43.2485       207.3000
            2793         7.5210        -7.0350         7.5250        -7.0417     30878.3770        34.3785       224.5000
            2794         7.6110        -7.0150         7.6083        -7.0083     30074.8750        33.6413       227.8000
            2795         5.6440        -6.5190         5.6417        -6.5250     63710.0156        14.4000        81.2000
            2796         6.4610        -7.3550         6.4250        -7.3417      7682.6880        87.4032       194.4000
            2797       -21.1810        31.3280       -21.1750        31.3250     23062.4121        33.8713       359.3000
            2798       -21.2280        31.6660       -21.2250        31.6583     33190.1016        31.5000       313.8000
            2799       -21.5730        33.0170       -21.5750        33.0250     89487.0547        63.1084       104.4000
            2800       -21.3340        32.2260       -21.3417        32.2250     40672.1680        36.7106       180.7000
            2801       -21.3930        32.6420       -21.3917        32.6417     86333.8047        31.5000       137.4000
            2802       -21.5390        33.1100       -21.5417        33.1083     89697.6016        31.5000        98.4000
            2803       -21.3880        33.5760       -21.3917        33.5750     93706.1875        62.2752        69.9000
            2804       -21.2890        34.1070       -21.2917        34.1083     96363.0703        31.5000        40.4000
            2805       -21.1670        34.4570       -21.1750        34.4583    100792.0078        31.5000        24.3000
            2806        34.5270        -5.9180        34.5250        -5.9250     24902.8770        68.4827        17.9000
            2807        34.5120        -5.9000        34.5083        -5.8917     24898.4961        46.3364        17.9000
            2808        34.4700        -5.8870        34.4750        -5.8917     24873.3574        32.1004        19.4000
            2809        49.0630         1.4750        49.0917         1.4917     64264.5391       240.5327        10.2000
            2810         0.8990        30.1560         0.8917        30.1583     33686.0742        50.5779       646.4000
            2811         0.3210        29.5410         0.3250        29.5417     29271.5293        11.2500       886.4000
            2812        -0.0250        29.6180        -0.0250        29.6250     27362.2285        17.1000       910.2000
            2813        11.8510       -10.6800        11.8583       -10.6750     15542.2939         9.0000       326.4000
            2814        11.7450       -10.7560        11.7417       -10.7583     14822.3301        15.3000       330.7000
            2815        15.6250       -13.1820        15.6250       -13.1750    333505.6875       186.9896         6.6000
            2816        16.5650       -15.2520        16.5750       -15.2750    378693.7188       230.2751         0.0000
            2817        14.7100       -12.0340        14.7083       -12.0417    248393.7500       267.2618        14.5000
            2818         2.0600        42.2430         2.0583        42.2417    200235.1875        26.1000        75.7000
            2819         0.0590        42.7350         0.0417        42.7250    510529.0938        13.5000         7.7000
            2820         0.2230        42.7710         0.2250        42.7750    211633.0000        11.2500        14.5000
            2821         0.0260        42.6970         0.0250        42.6917    510880.0625        23.4000         7.7000
            2822         1.8050        42.3030         1.8083        42.3083    205332.7031        45.6031        67.1000
            2823         1.8800        42.2870         1.8750        42.2917    204526.8125        54.8458        69.1000
            2824         1.9610        42.2690         1.9583        42.2750    203574.8906        30.1500        71.7000
            2825         2.0560        42.2480         2.0583        42.2417    200235.1875        26.1000        75.7000
            2826         2.2270        42.2100         2.2250        42.2083    199586.4531        53.8864        81.7000
            2827         2.2610        42.2020         2.2583        42.2083    199475.1406        25.2000        83.2000
            2828       -16.8670        35.2950       -16.8917        35.3083    156350.6250        25.7425        35.6000
            2829       -16.6790        35.2510       -16.6750        35.2583    151959.8594        45.8366        41.6000
            2830         1.6360       -64.8780         1.6250       -64.9083      5526.1445        46.3339       484.5000
            2831         2.1090       -66.4390         2.1083       -66.4417     21998.9375       244.6688        88.0000
            2832         2.0880       -66.2150         2.0917       -66.2083     20504.2617       187.5332        89.6000
            2833        12.5760         4.3540        12.5583         4.3417    147463.1562        25.2000       202.8000
            2834        13.0830         5.1730        13.0750         5.1750     12360.3701        11.2500       242.7000
            2835        11.4050         4.1270        11.4083         4.1250   1465579.3750       473.9810       147.1000
            2836        11.6100         4.1740        11.6083         4.1750    181970.6562        56.3510       159.0000
            2837        12.7000         4.4230        12.6750         4.4417    146677.0156        11.2500       209.2000
            2838        -2.6840       -66.8220        -2.6917       -66.8250   1144111.6250      1783.9200        40.5000
            2839        -3.2810       -59.9850        -3.2583       -60.0083   2206310.7500      1868.8424        11.1000
            2840        -3.8570       -61.6880        -3.8583       -61.6917   1807176.8750      2313.5879        15.5000
            2841        -3.4490       -68.8700        -3.4417       -68.8750    995077.1250      1580.4695        51.4000
            2842        -3.3980       -68.5330        -3.3917       -68.5250   1009766.1875      1561.9769        49.9000
            2843        -3.6120       -61.0020        -3.6083       -61.0083   2188097.5000      2394.6047        11.7000
            2844        -3.3400       -68.1150        -3.3250       -68.0917   1012984.6875      1958.8879        49.8000
            2845        -3.3260       -60.2140        -3.3083       -60.1750   2204193.2500      2674.7407        11.1000
            2846        -2.4970       -65.3750        -2.5083       -65.3917   1425113.5000      1150.6792        28.7000
            2847        -2.8440       -67.7190        -2.8417       -67.7250   1136808.6250      1585.8627        43.4000
            2848        -3.8480       -62.4910        -3.8417       -62.4917   1783469.1250      2435.5134        16.5000
            2849        -3.9690       -69.4130        -3.9750       -69.4083    991136.0625      1346.4872        55.0000
            2850        -4.0950       -69.3850        -4.0917       -69.4083    988588.2500      1314.2220        56.7000
            2851        -3.7350       -61.5610        -3.7250       -61.5583   1807831.5000      2508.9907        15.5000
            2852        -4.0500       -63.0960        -4.0583       -63.0917   1740115.3750      1266.0316        20.2000
            2853        -3.2490       -64.7410        -3.2250       -64.7083   1695323.7500      1362.1713        23.9000
            2854        -3.8190       -63.9220        -3.8250       -63.9250   1736098.1250      1411.4497        20.2000
            2855        -3.9620       -62.9480        -3.9583       -62.9417   1776067.7500      2126.9319        19.4000
            2856        -2.9090       -65.1580        -2.9083       -65.1583   1426691.8750      2021.7570        26.5000
            2857        -3.3560       -64.5180        -3.3583       -64.5083   1697334.0000      1917.2535        23.9000
            2858        -4.0140       -69.4480        -4.0083       -69.4417    991083.3750      1461.6293        55.3000
            2859        -3.9170       -62.8810        -3.9083       -62.8583   1776202.5000      1539.5808        19.0000
            2860        -2.3980       -66.4830        -2.3917       -66.4750   1224313.2500      2046.0490        37.3000
            2861        -2.5170       -66.1400        -2.5083       -66.1250   1230580.8750      1026.4479        33.9000
            2862        -2.3920       -66.1680        -2.4250       -66.1083       501.1773      1024.3383        33.9000
            2863        -3.3410       -68.1270        -3.3250       -68.1083   1012953.3125      1282.0258        49.8000
            2864        -3.3370       -60.2220        -3.3417       -60.1917      1220.7773       668.7596        11.1000
            2865        -4.2630       -69.5030        -4.2583       -69.5083    987853.0000      1571.9481        57.7000
            2866        -2.7510       -67.5260        -2.7583       -67.5250   1140326.0000      1837.1807        43.0000
            2867        -4.3880       -69.7950        -4.3750       -69.7750    986346.7500      1633.0769        60.3000
            2868        -3.9560       -61.7960        -3.9083       -61.8417   1806443.8750      1237.0826        16.3000
            2869        -3.4490       -68.8090        -3.4417       -68.8083   1009377.2500      1640.3506        51.4000
            2870        -3.5880       -60.8750        -3.5750       -60.8917   2189451.7500      2555.1211        11.3000
            2871        -3.9270       -63.2270        -3.9250       -63.2250   1739960.7500      2037.2517        20.2000
            2872        -3.9010       -62.2430        -3.8250       -62.1583   1805788.8750      2279.0322        16.3000
            2873        -3.7620       -62.2740        -3.7583       -62.2750   1804321.3750      1707.4888        16.3000
            2874        -3.3390       -64.5340        -3.3417       -64.5417   1697298.0000      1612.4213        23.9000
            2875        -3.8710       -63.6870        -3.8750       -63.6917   1737122.1250      2820.5435        20.2000
            2876        -2.5550       -65.7990        -2.5583       -65.7917   1231580.2500      1889.5370        33.8000
            2877        -2.4950       -65.4270        -2.4917       -65.4250   1425070.5000      2166.9988        28.7000
            2878        -2.7010       -65.3820        -2.7250       -65.3917   1426061.3750      1536.7009        28.7000
            2879        -2.5830       -67.2420        -2.5917       -67.2417   1143047.3750      1263.9979        41.9000
            2880        43.7920        67.2850        43.7917        67.2917    209955.4375       256.4187       163.3000
            2881        -1.1840        39.9740        -1.1917        39.9750     38223.9141        13.5000        80.4000
            2882        -6.4240       -58.0920        -6.4250       -58.0917    348344.7188      1011.5762        66.3000
            2883        -2.3830       -54.9570        -2.3750       -54.9417     15346.5000      4156.6626         3.0000
            2884        -4.3920       -56.1440        -4.3917       -56.1417    454584.5000      1188.1010         6.9000
            2885        -3.2030       -55.2110        -3.1917       -55.2250    473217.5625      7952.9795         3.3000
            2886        -6.4170       -58.0290        -6.4250       -58.0250    348446.7500       853.9662        65.9000
            2887        -4.6450       -56.3300        -4.6417       -56.3250    450989.5312      1853.9503        20.1000
            2888        -5.5010       -57.0720        -5.5083       -57.0750    382829.3750      2366.2598        52.0000
            2889        -5.8450       -57.5020        -5.8417       -57.5083    365148.4062       713.0051        56.5000
            2890        -2.5000       -55.0860        -2.5083       -55.0417    476491.7500      7135.6250         3.0000
            2891        -2.5460       -55.0960        -2.5750       -55.0583    476384.9688     14052.0703         3.0000
            2892        -2.5850       -55.1050        -2.6250       -55.0750    476167.8125     14320.3389         3.0000
            2893        -2.6310       -55.1150        -2.6250       -55.0750    476167.8125     14320.3389         3.0000
            2894        -2.6520       -55.1200        -2.6917       -55.0917    475720.3438     13786.2998         3.0000
            2895        -2.6930       -55.1290        -2.6917       -55.0917    475720.3438     13786.2998         3.0000
            2896        -2.7380       -55.1390        -2.6917       -55.0917    475720.3438     13786.2998         3.0000
            2897        -2.8070       -55.1540        -2.8250       -55.1250       696.1583       991.3033         3.1000
            2898        -2.9370       -55.1830        -2.9583       -55.1583    474249.7188     11391.6641         3.1000
            2899        -3.0060       -55.1980        -3.0083       -55.1750    474043.7188     10391.9629         3.1000
            2900        -3.1340       -55.2270        -3.1417       -55.2083    473656.1875      6164.5874         3.3000
            2901        -3.1680       -55.2340        -3.1750       -55.2250    473318.6562      7916.9907         3.3000
            2902        -3.2070       -55.2430        -3.2083       -55.2417    473206.0312      8195.2930         3.3000
            2903        -3.2480       -55.2520        -3.2250       -55.2417    473168.4375      9664.9717         3.3000
            2904        -3.2890       -55.2610        -3.2750       -55.2417    472911.4688      8972.0996         3.3000
            2905        -3.3270       -55.2700        -3.3083       -55.2583    472857.3438      7496.7734         3.3000
            2906        -3.8930       -55.5590        -3.8917       -55.5583    462745.9062      1663.7800         3.6000
            2907        -5.5520       -57.1180        -5.5417       -57.1083    382748.6250      3134.1870        53.0000
            2908        -4.1210       -55.7270        -4.1250       -55.7250    460981.8438      1417.7867         3.8000
            2909        -5.2040       -56.9250        -5.2083       -56.9250    386480.9062      1212.7529        43.4000
            2910         8.5880        10.3760         8.5917        10.3750     21861.5684        25.2000       105.3000
            2911         7.9970        10.8380         7.9917        10.8417     13965.9131        13.5000       145.8000
            2912        12.7250        14.7140        12.7250        14.7083    604276.5000       224.3504       280.8000
            2913        10.5350        15.1500        10.5417        15.1417     68815.7578       158.8077       313.6000
            2914        12.9150        14.5620        12.9083        14.5583    604481.9375       118.2942       279.4000
            2915        -8.1660       -57.7050        -8.1583       -57.7083    136962.1875       777.4379       104.7000
            2916        -8.3060       -57.6740        -8.3083       -57.6750    136415.3281       782.1431       105.3000
            2917        -9.6880       -55.8830        -9.6917       -55.8750     77868.8203       629.6774       235.2000
            2918        -8.9690       -57.1590        -8.9750       -57.1583    123532.8281       616.1628       132.6000
            2919       -10.9370       -55.8500       -10.9250       -55.8583     42379.6094       383.4436       248.2000
            2920        -9.3750       -56.7160        -9.3750       -56.7083     86548.4531       569.9346       197.7000
            2921        -9.4210       -56.5420        -9.4250       -56.5417     85993.4141       849.8710       212.6000
            2922        -8.1690       -57.6990        -8.1750       -57.6917    136957.0156       752.6785       104.7000
            2923        -9.6210       -55.9430        -9.6250       -55.9417     81481.2891       333.9083       235.2000
            2924        36.7390        42.7560        36.7417        42.7583     49895.8398      1712.5852       308.5000
            2925        32.8210        45.1040        32.8083        45.0917    169185.8125       211.1650        19.9000
            2926        35.8450        43.3180        35.8417        43.3250     83785.6406       264.8791       168.8000
            2927        30.7650        47.6610        30.7583        47.6583    686259.4375       244.1911         0.3000
            2928        34.5230        43.7600        34.5250        43.7583    110489.7344       165.4070        72.5000
            2929        32.6710        45.3170        32.6750        45.3250    169455.1250       117.7139        19.1000
            2930        30.3240        48.2590        30.3250        48.2750    771348.3125       427.4760         0.3000
            2931        33.0160        44.6950        33.0083        44.6917    168126.0312       180.9816        24.3000
            2932        36.5030        42.8440        36.5083        42.8417     53635.3086       130.4296       235.1000
            2933        11.3980        -9.9000        11.3917        -9.8917     15563.4385        11.2500       350.4000
            2934        11.3660       -10.3300        11.3583       -10.3250     11345.8730        11.2500       359.8000
            2935        11.4140        -9.4060        11.4083        -9.4083     18463.7227        13.5000       343.6000
            2936        -1.2950       -56.8990        -1.3083       -56.8917     78753.5469       928.2490         7.6000
            2937        -1.5370       -56.2340        -1.5417       -56.2250     83457.3750       623.7179         4.8000
            2938        -1.4910       -56.3060        -1.4917       -56.3083     83087.2891       468.1793         4.8000
            2939         0.6010        25.7380         0.6083        25.7417     15625.8545       159.8112       426.3000
            2940        -0.5870        22.1810        -0.5917        22.1750     42060.1797       194.6126       344.8000
            2941        -0.9270        22.9410        -0.9250        22.9417     27530.7129       145.4619       356.7000
            2942        -0.3090        21.2650        -0.3083        21.2583     47337.4258       237.0636       333.4000
            2943        -0.9800        23.0380        -0.9750        23.0417     27018.4805       268.6844       359.7000
            2944        -0.6000        22.2640        -0.5917        22.2583     41842.4102       189.4365       345.1000
            2945        -1.0170        23.2920        -1.0250        23.2917     24288.1523        63.7012       365.7000
            2946        -0.3030        21.1480        -0.3083        21.1417     47874.1172       186.8658       333.4000
            2947        -0.6300        22.2880        -0.6250        22.2917     40666.4805       284.6703       347.4000
            2948        -0.5400        22.0310        -0.5417        22.0250     42944.0703       206.7514       341.0000
            2949       -19.6910        44.7810       -19.6917        44.7750     46013.2734       341.3895        10.7000
            2950        -0.9570        18.1980        -0.9583        18.1583      2388.0012      2735.0723       294.0000
            2951        -2.1410       -59.2410        -2.1417       -59.2417     20980.0332       277.2879        10.5000
            2952        -2.2500       -59.0130        -2.2583       -58.9917     22473.4258       412.7431         9.5000
            2953        -2.3070       -58.5590        -2.3083       -58.5583     27062.8633       744.8427         9.5000
            2954        -2.3900       -58.2640        -2.3917       -58.2583     29811.1602      1040.4745         7.4000
            2955        -2.4830       -58.2440        -2.4750       -58.2417     29976.3828      1749.2275         7.4000
            2956        -1.5420       -59.8270        -1.5250       -59.8083     14569.0068      1630.1144        39.2000
            2957        -1.5320       -59.8900        -1.5250       -59.8583      6706.5503      1181.6949        39.2000
            2958        -2.5720       -57.8990        -2.5750       -57.8917     66709.4453       772.5265         7.4000
            2959         1.1100       -69.7570         1.1083       -69.7583     29935.3730       507.1676       140.4000
            2960         0.0930       -67.4330         0.0917       -67.4250     63931.9570       571.0073        68.9000
            2961         0.1090       -68.0870         0.1083       -68.0917     58882.2188       915.0792        71.8000
            2962         1.3260       -72.0420         1.3417       -72.0083      6639.3218        88.9213       197.5000
            2963         0.4220       -68.9420         0.4250       -68.9417     41366.5469      1308.6118        82.4000
            2964         0.4220       -68.8850         0.4250       -68.8917     41453.4023       930.2709        82.2000
            2965         1.6550       -72.3980         1.6250       -72.3750      2104.7544        11.2500       198.9000
            2966         1.1250       -70.5340         1.1250       -70.5417     20410.7500       212.7670       167.6000
            2967         1.1350       -70.7360         1.1417       -70.7417     18573.0508       181.9897       172.4000
            2968         1.2120       -70.7190         1.2083       -70.7250     20005.7969       209.0630       169.5000
            2969         1.3560       -72.0210         1.3417       -71.9917      6794.7202        83.1924       197.5000
            2970         1.3750       -72.1200         1.3583       -72.0917      6503.5449        61.9312       198.6000
            2971         0.0870       -67.3740         0.0917       -67.3750     64191.3438       484.9306        68.9000
            2972         0.1190       -68.1570         0.1250       -68.1417     57928.7031       781.8968        72.4000
            2973         0.3390       -68.7550         0.3417       -68.7583     42066.6719      1158.7548        79.5000
            2974         1.0660       -69.8020         1.0583       -69.8083     29633.9121       232.2831       141.1000
            2975         1.1740       -70.0090         1.1750       -70.0083     23701.3184       322.0027       154.2000
            2976         1.1140       -70.0220         1.1083       -70.0250     23792.1406       400.1478       153.1000
            2977         1.0430       -70.0380         1.0417       -70.0417     24098.0547       368.8429       144.1000
            2978         1.0300       -71.2310         1.0250       -71.2250     14763.2637       229.9637       194.8000
            2979         0.0240        17.7270         0.0083        17.7417    645630.0625       959.7437       301.0000
            2980         3.6950        28.7930         3.6917        28.7917     16000.8428        77.3468       694.4000
            2981         3.1770        18.6220         3.1750        18.6250    558602.1250       819.3823       325.1000
            2982        -5.3740       -74.1330        -5.3750       -74.1250    328317.7500       596.5018        98.4000
            2983        -5.0560       -74.0000        -5.0583       -74.0083    338270.1250       954.6395        91.6000
            2984       -10.5560       -73.9740       -10.5583       -73.9750    191425.6875       463.9343       186.9000
            2985        -7.0770       -75.1920        -7.0750       -75.1917    302678.9375       874.6490       118.9000
            2986        -7.2270       -75.1590        -7.2250       -75.1583    295334.3125       919.3851       122.8000
            2987        -9.1310       -74.4410        -9.1250       -74.4417    211343.3750       522.9141       154.7000
            2988        -4.7030       -73.5630        -4.6750       -73.5750    350753.5312       672.3306        86.5000
            2989        -6.0320       -74.7060        -6.0250       -74.6750      1594.8188       355.7834       108.0000
            2990       -10.4340       -74.0140       -10.4417       -74.0083    194551.8125       648.7582       181.6000
            2991        -5.7710       -74.4120        -5.7750       -74.4083    313115.7500       673.5820       103.9000
            2992        -7.9480       -74.8950        -7.9417       -74.8917    282708.2500       739.8759       133.1000
            2993         3.6980        23.9050         3.6917        23.9083    133101.9219       619.2899       478.6000
            2994         3.5320        25.3590         3.5250        25.3583     99107.0547       571.8221       559.2000
            2995         3.3630        29.2750         3.3583        29.2750     17342.3457        95.6244       725.9000
            2996         3.7040        27.5460         3.7083        27.5417     52555.1875       223.6657       649.1000
            2997         3.8620        22.9940         3.8750        22.9750    136649.2500       330.9440       432.3000
            2998         3.7220        25.9820         3.7083        25.9583     96542.3594       357.4737       585.9000
            2999         3.7260        23.9650         3.7250        23.9583    132973.2500       946.1360       481.3000
            3000         3.8280        23.4380         3.8250        23.4417    135066.0938       362.1275       466.2000
            3001         3.4940        24.7950         3.4917        24.7917    127970.6328       399.9872       524.0000
            3002         3.2830        29.5880         3.3083        29.5750      7674.6230        97.4418       814.7000
            3003         3.9690        22.5810         3.9750        22.5750    138892.8125       761.9769       397.6000
            3004         3.5980        26.9450         3.5917        26.9250     64501.1367       485.0883       626.7000
            3005         3.4780        24.6240         3.4750        24.6250    128452.3359       386.3495       515.0000
            3006         3.5720        25.7470         3.5750        25.7417     97938.3203       389.3100       568.2000
            3007         3.7390        28.0510         3.7417        28.0583     45202.1016       225.3178       657.1000
            3008         3.5820        28.9630         3.5750        28.9583     18502.3828        22.0500       699.5000
            3009         3.6950        27.8580         3.6917        27.8583     46850.6797       173.5960       654.2000
            3010         3.9850        26.5590         3.9917        26.5583     67849.4141       365.4124       606.9000
            3011         3.8900        26.7530         3.8917        26.7583     66135.3359       288.1354       614.8000
            3012         3.7060        27.5530         3.7083        27.5583     52541.1094       225.7720       649.1000
            3013         3.5830        28.8180         3.5917        28.8083     20887.8887       123.5490       689.5000
            3014         3.5000        25.2290         3.4917        25.2250    117054.9141       472.7764       557.9000
            3015         3.6990        27.6450         3.7083        27.6250     52054.4922       196.5894       650.7000
            3016         3.6650        26.1070         3.6583        26.1083     95859.4531       483.2139       594.9000
            3017         3.8790        23.1420         3.8750        23.1250    136198.0156       251.9573       442.7000
            3018         3.7750        23.7320         3.7750        23.7250    133477.9375       307.2919       472.7000
            3019         3.4870        24.6300         3.4750        24.6083    128456.4922       221.5911       515.0000
            3020         3.7070        24.1150         3.7083        24.1083    132443.2188       362.1825       486.8000
            3021         3.8370        23.2700         3.8417        23.2750    135554.5781       358.3473       453.3000
            3022         3.5840        28.8030         3.5917        28.8083     20887.8887       123.5490       689.5000
            3023         3.4260        25.1120         3.4250        25.1083    117326.8672       598.8737       546.6000
            3024         3.2720        29.6130         3.3083        29.5750      7674.6230        97.4418       814.7000
            3025         3.7690        27.3260         3.7750        27.3250     53133.7188       230.2647       644.8000
            3026         3.6170        28.2520         3.6250        28.2583     39466.6953       238.1971       668.4000
            3027         3.7030        25.9030         3.6917        25.8917     96936.6250       183.0490       584.2000
            3028         3.5670        26.8040         3.5750        26.8083     64873.9883       246.8646       623.1000
            3029        -2.1220        26.3550        -2.1250        26.3583     28442.0410       179.8358       490.1000
            3030        -2.5610        27.1930        -2.5583        27.1917     11715.9062        68.8542       540.0000
            3031        -2.0920        26.3350        -2.0917        26.3417     28451.5664       318.2717       480.0000
            3032        -1.7270       -62.7430        -1.7250       -62.7417     20230.2520       175.7122        18.4000
            3033        -1.7400       -62.7190        -1.7417       -62.7250     20302.9297       198.5540        18.4000
            3034         3.4690       -60.8810         3.4750       -60.8750     43099.4453       296.1658        67.5000
            3035         3.5640       -63.1660         3.5583       -63.1583     15282.2627       232.5679       306.7000
            3036         3.4900       -63.1500         3.4750       -63.1417     15507.9893       264.4351       305.2000
            3037         3.4890       -63.1500         3.4750       -63.1417     15507.9893       264.4351       305.2000
            3038         3.4510       -60.9860         3.4583       -60.9917     36393.6680       260.8222        69.1000
            3039         3.3260       -61.6320         3.3083       -61.5917      1793.7802        74.1476       100.3000
            3040         3.4160       -63.0490         3.4083       -63.0417     15779.7842       221.1645       301.0000
            3041       -10.7570       -73.3420       -10.7417       -73.3583     52095.0938       340.6330       224.5000
            3042       -10.7450       -73.6540       -10.7417       -73.6583     58836.3945       501.4780       207.5000
            3043       -11.9570       -72.9220       -11.9583       -72.9250     32079.2090       195.3344       372.2000
            3044       -11.9830       -72.9270       -11.9750       -72.9250     32066.5410       152.6734       373.1000
            3045       -27.0410        26.5900       -27.0417        26.5917     70231.2422       145.2926      1280.5000
            3046        57.4420        41.7600        57.4417        41.7583    187986.9062       689.9838        82.3000
            3047        57.4290        41.7810        57.4250        41.7917    188001.2812       900.2544        82.3000
            3048        57.4300        42.6970        57.4250        42.6917    192293.8594      1065.1964        82.3000
            3049        57.4310        42.7160        57.4250        42.7083    192298.1250      1259.2164        82.3000
            3050        54.3560        48.4330        54.3417        48.4417   1187781.8750      3234.0557        48.2000
            3051        55.5020        49.0520        55.5083        49.0583    655696.3750      1850.9060        48.6000
            3052        56.1030        44.4350        56.0917        44.4583    483311.6250       690.3417        63.8000
            3053        56.0430        44.6810        56.0417        44.6750    486726.1250       619.0055        63.8000
            3054        59.1110        37.9080        59.1083        37.9083     22383.6738       779.9483        97.8000
            3055         6.1010         0.2060         6.1083         0.2083    403549.8438       351.5312         1.8000
            3056        10.9820         0.9780        10.9750         0.9750     23229.3770        13.5000       139.7000
            3057         5.6530        24.3400         5.6583        24.3417     47888.1602        11.2500       537.2000
            3058         8.7280        -1.3180         8.7250        -1.3083    149418.0781       167.0920        75.6000
            3059         8.6570        -0.9870         8.6583        -0.9917    153293.5469       833.5306        74.5000
            3060         9.0110        -1.1180         9.0083        -1.1250    108892.5156       172.8261        78.6000
            3061         9.8880        -2.7620         9.8917        -2.7583    111183.8203        62.2429       222.9000
            3062        11.1170        -2.7930        11.1250        -2.7917     83263.0625        32.4873       236.8000
            3063        11.2440        -2.8220        11.2417        -2.8250     80232.9922        13.5000       239.3000
            3064        11.3240        -2.8400        11.3250        -2.8417     79501.1328        11.2500       240.0000
            3065         8.8660        -1.1230         8.8583        -1.1250    110130.2891       209.6476        75.1000
            3066         3.4370        31.6560         3.4417        31.6583    422408.3438       372.2981       613.9000
            3067        13.3350        32.6210        13.3750        32.5917   1625085.0000       854.7305       379.0000
            3068         9.6710        31.7860         9.6750        31.7917   1444398.3750       310.3676       386.2000
            3069         6.5500        31.4060         6.5583        31.4083    484097.8125        11.2500       418.3000
            3070         9.3930        31.2600         9.3917        31.2583   1197275.3750       202.8835       387.7000
            3071         5.6100        31.8100         5.6083        31.8083    481474.1562       231.9953       430.0000
            3072         5.4650        31.7780         5.4583        31.7750    481267.1875       167.4496       435.2000
            3073         4.9590        31.6650         4.9583        31.6583    475149.9375       438.0523       446.1000
            3074        10.6870        32.2780        10.6917        32.2750   1514593.1250       258.0047       382.0000
            3075         9.8660        32.0880         9.8583        32.0917   1445177.2500       320.1798       385.0000
            3076        11.3850        32.6780        11.3917        32.6750   1544252.5000       377.3875       379.9000
            3077         9.4560        30.8030         9.4583        30.8083   1153548.7500        64.3068       388.0000
            3078        -6.5130       -52.3010        -6.4917       -52.3083    256330.8906       902.7485       177.8000
            3079        -7.0070       -52.4110        -7.0083       -52.4083    206080.8281      1024.4998       190.8000
            3080        -8.1870       -52.6730        -8.1917       -52.6750    192149.9062       796.8919       234.7000
            3081        -8.1960       -52.6750        -8.1917       -52.6750    192149.9062       796.8919       234.7000
            3082        -8.2060       -52.6780        -8.1917       -52.6750    192149.9062       796.8919       234.7000
            3083       -10.9150       -53.2850       -10.9083       -53.2750    131642.9375       680.6642       269.2000
            3084       -11.0150       -53.3070       -11.0083       -53.3083    103550.7578       425.1486       270.2000
            3085       -11.4360       -53.4020       -11.4417       -53.4083     78483.0000       468.7006       276.1000
            3086       -11.9420       -53.5170       -11.9417       -53.5250     44786.7695       280.0378       277.5000
            3087        -6.8980       -52.0860        -6.8917       -52.0917    209268.0000       800.1633       188.3000
            3088        -6.5850       -52.2000        -6.5917       -52.2083    255862.6562       865.1596       178.4000
